File,Function,Kind,TypeAnnotation
"src/renderers/Html.jl","safe_attr","mtsig","Tuple{Any}"
"src/renderers/Html.jl","matchbrackets","mtsig","Tuple{String, Any, Any}"
"src/renderers/Html.jl","matchjuliaexpr","mtsig","Tuple{String, Any, Any, Any}"
"src/renderers/Html.jl","parse_attributes!","mtsig","Tuple{Any, IOBuffer}"
"src/renderers/Html.jl","parsehtml","mtsig","Tuple{HTMLParser.Node, Bool, Any}"
"src/renderers/Html.jl","parsenode","mtsig","Tuple{HTMLParser.Node, Bool}"
"src/renderers/Html.jl","html_to_julia","mtsig","Tuple{String, Any, Any}"
"src/renderers/Html.jl","string_to_julia","mtsig","Tuple{S, Any, Union{Symbol, Nothing}, String} where S <: AbstractString"
"src/renderers/Html.jl","julia_to_julia","mtsig","Tuple{String, Any, Any}"
"src/renderers/Html.jl","to_julia","mtsig","Tuple{S, Union{Function, Nothing}, Any, Union{Symbol, Nothing}, String, Any} where S <: AbstractString"
"src/renderers/Html.jl","partial","mtsig","Tuple{String, Module, Vararg{Any}}"
"src/renderers/Html.jl","partial","mtsig","Tuple{Genie.Renderer.FilePath, Module, Vararg{Any}}"
"src/renderers/Html.jl","partial","mtsig","Tuple{Genie.Renderer.ResourcePath, Genie.Renderer.ResourcePath, Vararg{Any}, Vararg{Any}}"
"src/renderers/Html.jl","template","mtsig","Tuple{String, Bool, Module, Vararg{Any}}"
"src/renderers/Html.jl","read_template_file","mtsig","Tuple{String, Any}"
"src/renderers/Html.jl","<NA-name>","mtsig","Tuple{Any}"
"src/renderers/Html.jl","parse_template","mtsig","Tuple{S, Bool, Any} where S <: AbstractString"
"src/renderers/Html.jl","parse_string","mtsig","Tuple{S, Bool, Any} where S <: AbstractString"
"src/renderers/Html.jl","parse","mtsig","Tuple{S, Bool} where S <: AbstractString"
"src/renderers/Html.jl","parse_embed_tags","mtsig","Tuple{S} where S <: AbstractString"
"src/renderers/Html.jl","register_elements","mtsig","Tuple{Any}"
"src/renderers/Html.jl","register_element","mtsig","Tuple{Union{Symbol, String}, Union{Symbol, String}, Any}"
"src/renderers/Html.jl","register_normal_element","mtsig","Tuple{Union{Symbol, String}, Any}"
"src/renderers/Html.jl","register_void_element","mtsig","Tuple{Union{Symbol, String}, Module}"
"src/renderers/Html.jl","for_each","mtsig","Tuple{Function, Any}"
"src/renderers/Html.jl","collection","mtsig","Tuple{Function, Vector{T}} where T"
"src/renderers/Html.jl","<NA-name>","mtsig","Tuple{Any}"
"src/renderers/Html.jl","Genie.Router.error","mtsig","Tuple{String, Type{MIME\"text/html\"}, Val{500}, String}"
"src/renderers/Html.jl","Genie.Router.error","mtsig","Tuple{String, Type{MIME\"text/html\"}, Val{404}, String}"
"src/renderers/Html.jl","Genie.Router.error","mtsig","Tuple{Int, String, Type{MIME\"text/html\"}, String}"
"src/renderers/Html.jl","serve_error_file","mtsig","Tuple{Int, String, String}"
"src/renderers/Html.jl","<NA-name>","mtsig","Tuple{Any}"
"src/renderers/Html.jl","view!","mtsig","Tuple{}"
"src/renderers/Html.jl","view!","mtsig","Tuple{Any}"
"src/renderers/Html.jl","el","mtsig","Tuple{Vararg{Any}}"
"src/renderers/Js.jl","get_template","mtsig","Tuple{String, Module, Vararg{Any}}"
"src/renderers/Js.jl","to_js","mtsig","Tuple{String, Any, Any}"
"src/renderers/Js.jl","render","mtsig","Tuple{String, Module, Vararg{Any}}"
"src/renderers/Js.jl","render","mtsig","Tuple{Genie.Renderer.FilePath, Module, Vararg{Any}}"
"src/renderers/Js.jl","render","mtsig","Tuple{Type{MIME\"application/javascript\"}, String, Module, Vararg{Any}}"
"src/renderers/Js.jl","render","mtsig","Tuple{Type{MIME\"application/javascript\"}, Genie.Renderer.FilePath, Module, Vararg{Any}}"
"src/renderers/Js.jl","js","mtsig","Tuple{String, Module, Int, Genie.Renderer.HTTPHeaders, Bool, Bool, Vararg{Any}}"
"src/renderers/Js.jl","js!","mtsig","Tuple{S, Int, Genie.Renderer.HTTPHeaders} where S <: AbstractString"
"src/renderers/Js.jl","js","mtsig","Tuple{Genie.Renderer.FilePath, Module, Int, Genie.Renderer.HTTPHeaders, Vararg{Any}}"
"src/renderers/Js.jl","Genie.Router.error","mtsig","Tuple{String, Type{MIME\"application/javascript\"}, Val{500}, String}"
"src/renderers/Js.jl","Genie.Router.error","mtsig","Tuple{String, Type{MIME\"application/javascript\"}, Val{404}, String}"
"src/renderers/Js.jl","Genie.Router.error","mtsig","Tuple{Int, String, Type{MIME\"application/javascript\"}, String}"
"src/renderers/Json.jl","JSON3.StructTypes.StructType","mtsig","Tuple{T} where T <: DataType"
"src/renderers/Json.jl","render","mtsig","Tuple{Genie.Renderer.FilePath, Module, Vararg{Any}}"
"src/renderers/Json.jl","<NA-name>","mtsig","Tuple{}"
"src/renderers/Json.jl","render","mtsig","Tuple{Any, Bool, Module}"
"src/renderers/Json.jl","<NA-name>","mtsig","Tuple{}"
"src/renderers/Json.jl","<NA-name>","mtsig","Tuple{}"
"src/renderers/Json.jl","Genie.Renderer.render","mtsig","Tuple{Type{MIME\"application/json\"}, Genie.Renderer.FilePath, Module, Vararg{Any}}"
"src/renderers/Json.jl","Genie.Renderer.render","mtsig","Tuple{Type{MIME\"application/json\"}, String, Module, Vararg{Any}}"
"src/renderers/Json.jl","Genie.Renderer.render","mtsig","Tuple{Type{MIME\"application/json\"}, Any, Module, Vararg{Any}}"
"src/renderers/Json.jl","json","mtsig","Tuple{Genie.Renderer.ResourcePath, Genie.Renderer.ResourcePath, Module, Int, Genie.Renderer.HTTPHeaders, Vararg{Any}}"
"src/renderers/Json.jl","json","mtsig","Tuple{Genie.Renderer.FilePath, Module, Int, Genie.Renderer.HTTPHeaders, Vararg{Any}}"
"src/renderers/Json.jl","json","mtsig","Tuple{String, Module, Int, Genie.Renderer.HTTPHeaders, Vararg{Any}}"
"src/renderers/Json.jl","json","mtsig","Tuple{Any, Int, Genie.Renderer.HTTPHeaders}"
"src/renderers/Json.jl","Genie.Router.error","mtsig","Tuple{String, Type{MIME\"application/json\"}, Val{500}, String}"
"src/renderers/Json.jl","Genie.Router.error","mtsig","Tuple{String, Type{MIME\"application/json\"}, Val{404}, String}"
"src/renderers/Json.jl","Genie.Router.error","mtsig","Tuple{Int, String, Type{MIME\"application/json\"}, String}"
"src/renderers/MdHtml.jl","md_to_html","mtsig","Tuple{String, Module}"
"src/renderers/MdHtml.jl","eval_markdown","mtsig","Tuple{String, Module}"
"src/renderers/html/form.jl","form","mtsig","Tuple{Function, Vararg{Any}, Vararg{Any}}"
"src/renderers/html/form.jl","form","mtsig","Tuple{Union{String, Vector{String}}, Vararg{Any}, Vararg{Any}}"
"src/renderers/html/form.jl","attr","mtsig","Tuple{Vararg{Any}}"
"src/renderers/html/select.jl","option","mtsig","Tuple{Bool, Bool, String, String}"
"src/renderers/html/select.jl","Base.string","mtsig","Tuple{Option}"
"src/renderers/html/select.jl","select","mtsig","Tuple{Vector{Option}, Vararg{Any}, Vararg{Any}}"
"src/renderers/html/select.jl","select","mtsig","Tuple{Vector, Vararg{Any}, Vararg{Any}}"
"src/renderers/html/select.jl","select","mtsig","Tuple{Tuple, Vararg{Any}, Vararg{Any}}"
"src/renderers/html/select.jl","optgroup","mtsig","Tuple{Vector{Option}, Vararg{Any}, Vararg{Any}}"
"src/session_adapters/FileSession.jl","sessions_path","mtsig","Tuple{String}"
"src/session_adapters/FileSession.jl","sessions_path","mtsig","Tuple{}"
"src/session_adapters/FileSession.jl","write","mtsig","Tuple{Genie.Sessions.Session}"
"src/session_adapters/FileSession.jl","write_session","mtsig","Tuple{Genie.Sessions.Session}"
"src/session_adapters/FileSession.jl","<NA-name>","mtsig","Tuple{Any}"
"src/session_adapters/FileSession.jl","read","mtsig","Tuple{Union{String, Symbol}}"
"src/session_adapters/FileSession.jl","<NA-name>","mtsig","Tuple{Any}"
"src/session_adapters/FileSession.jl","read","mtsig","Tuple{Genie.Sessions.Session}"
"src/session_adapters/FileSession.jl","Genie.Sessions.persist","mtsig","Tuple{Genie.Sessions.HTTP.Request, Genie.Sessions.HTTP.Response, Dict{Symbol, Any}}"
"src/session_adapters/FileSession.jl","Genie.Sessions.persist","mtsig","Tuple{Genie.Sessions.Session}"
"src/session_adapters/FileSession.jl","Genie.Sessions.load","mtsig","Tuple{String}"
"test/tests_Sessions.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_arguments_parsing.jl","Base.convert","mtsig","Tuple{Type{Float64}, AbstractString}"
"test/tests_arguments_parsing.jl","Base.convert","mtsig","Tuple{Type{Int}, AbstractString}"
"test/tests_arguments_parsing.jl","Base.convert","mtsig","Tuple{Type{Dates.Date}, AbstractString}"
"test/tests_arguments_parsing.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_cache.jl","f","mtsig","Tuple{}"
"test/tests_cache.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_cache.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_cache.jl","f","mtsig","Tuple{}"
"test/tests_cache.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_cache.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_cache.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_cache.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_cache.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_cache.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_content_negotiation.jl","Genie.Router.error","mtsig","Tuple{String, Type{MIME\"text/csv\"}, Val{404}, Any}"
"test/tests_content_negotiation.jl","Genie.Router.error","mtsig","Tuple{String, Type{MIME\"application/json\"}, Val{404}, Any}"
"test/tests_content_negotiation_hooks.jl","hook","mtsig","Tuple{Any, Any, Any}"
"test/tests_content_negotiation_hooks.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_content_negotiation_hooks.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_files_vars_rendering.jl","htmlviewfile_withvars","mtsig","Tuple{}"
"test/tests_files_vars_rendering.jl","htmltemplatefile_withvars","mtsig","Tuple{}"
"test/tests_headers.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_headers.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_hello.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_html_rendering.jl","htmlviewfile","mtsig","Tuple{}"
"test/tests_html_rendering.jl","htmltemplatefile","mtsig","Tuple{}"
"test/tests_json_payload.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_json_payload.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_json_payload.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_options_request.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_peer_info.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_peer_info.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_post_data.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_post_data.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_post_data.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_query_params.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_query_params.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_query_params.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_query_params.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_query_params.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_query_special_chars.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_query_special_chars.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_query_special_chars.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_query_special_chars.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_responses.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_responses.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_router.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_router.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_router.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_routing.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_routing.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_routing.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_vars_rendering.jl","htmlviewfile_withvars","mtsig","Tuple{}"
"test/tests_vars_rendering.jl","htmltemplatefile_withvars","mtsig","Tuple{}"
"test/tests_views_rendering.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_z_HEAD_requests.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_z_HEAD_requests.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_z_HEAD_requests.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_z_HEAD_requests.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_z_HEAD_requests.jl","<NA-name>","mtsig","Tuple{}"
"test/tests_zz_fullstack_app.jl","<NA-name>","mtsig","Tuple{Any}"
"test/tests_zz_fullstack_app.jl","<NA-name>","mtsig","Tuple{}"
"test/cors/cors.jl","<NA-name>","mtsig","Tuple{}"
"test/fileuploads/test.jl","<NA-name>","mtsig","Tuple{}"
"test/fileuploads/test.jl","<NA-name>","mtsig","Tuple{}"
